draw_index,source_hbm_draw_index,logic_package_equivalents,customer_allocated_hbm_stacks,hbm_package_equivalents,package_assembly_start_capacity,package_attempts,package_assembly_yield,finished_accelerator_packages,complete_system_equivalents
4175,8869,394379.54572593403,2977560.7507577613,372195.09384472016,466519.14756777557,372195.09384472016,0.9510813844256455,353987.8251302695,4916.497571253743
4176,7224,426026.5499029606,2109361.6472406425,263670.2059050803,480484.7746652248,263670.2059050803,0.955919219564114,252047.4174510936,3500.6585757096336
4177,16135,485890.5887654297,2355309.5790093406,294413.6973761676,458275.3685354078,294413.6973761676,0.9481385333858121,279144.97123893385,3877.013489429637
4178,14422,313835.54147575423,2302425.8238470494,287803.2279808812,425208.47597335145,287803.2279808812,0.9336342529521147,268702.9517531371,3731.985441015793
4179,14222,471439.8175801114,2071583.0706877364,258947.88383596705,416621.65124265314,258947.88383596705,0.9297941081903711,240768.2167190468,3344.003009986761
4180,9781,377986.15264160675,2097071.8060205132,262133.97575256415,472877.3041301101,262133.97575256415,0.9532839144673336,249888.10252028948,3470.6680905595763
4181,2485,407556.6678825345,1956233.4549508966,244529.18186886207,458741.4227409441,244529.18186886207,0.9483153641746658,231890.78015530301,3220.705279934764
4182,14518,416068.8667705657,1971619.7157674008,246452.4644709251,371561.1844003052,246452.4644709251,0.909642454798898,224183.6247725705,3113.66145517459
4183,14933,566331.1393754837,2425121.1709181014,303140.1463647627,394232.00154658576,303140.1463647627,0.9197811524478083,278822.5931765787,3872.5360163413707
4184,17698,393633.69038746064,1833532.1330434887,229191.5166304361,493360.1181035458,229191.5166304361,0.9603793693641282,220110.8042051463,3057.0945028492542
4185,2555,459799.23984214227,1963136.4819607744,245392.0602450968,512407.3004447237,245392.0602450968,0.9669775068753179,237288.60262280153,3295.675036427799
4186,10024,389934.51471870457,2271429.0694621378,283928.6336827672,519003.483593812,283928.6336827672,0.969262491745368,275201.3749612168,3822.2413189057893
4187,13081,368943.20174914045,2234678.2267035986,279334.7783379498,507192.6874972154,279334.7783379498,0.9651711119619397,269605.85861808097,3744.5258141400136
4188,10341,393778.76902734477,1996831.4119241827,249603.92649052283,393517.3744520001,249603.92649052283,0.9194615614953969,229501.2160063584,3187.5168889772
4189,1126,406442.54660976684,2181821.5580845485,272727.69476056856,470936.5798299246,272727.69476056856,0.9526116278490527,259803.5732653848,3608.382962019233
4190,4766,331998.4259133495,2372698.6270334953,296587.3283791869,399491.20754830836,296587.3283791869,0.9221331408733137,273493.0046615245,3798.5139536322845
4191,4439,415969.26875055546,2063974.5194322316,257996.81492902894,501140.7808319569,257996.81492902894,0.9630746699965612,248470.19739793843,3450.974963860256
4192,18487,417479.4042057652,2240016.0135656353,280002.0016957044,409446.3983531514,280002.0016957044,0.9265852375470356,259445.72125485973,3603.412795206385
4193,13603,450787.1889606385,2220085.587832194,277510.6984790242,446048.0017313599,277510.6984790242,0.9429539721948677,261679.81545736812,3634.4418813523353
4194,17268,321771.7301306591,2410185.869227216,301273.233653402,452647.7015396704,301273.233653402,0.9458748950614405,284966.7882667325,3957.872059260173
4195,4758,533103.6951818122,2042788.2386490426,255348.52983113032,485738.5338724414,255348.52983113032,0.9577391751396404,244557.2903335866,3396.629032410925
4196,12187,517446.7146373306,2453067.8940602182,306633.4867575273,429133.8491270179,306633.4867575273,0.9353897331938449,286821.8153664218,3983.6363245336365
4197,2866,339523.6754090784,2171815.6267095874,271476.9533386984,503275.0945524508,271476.9533386984,0.9638140179571986,261653.29318014983,3634.07351639097
4198,12549,413001.05708205997,2455651.7023245315,306956.46279056644,502690.2170955848,306956.46279056644,0.9636114104628999,295786.75006032037,4108.1493063933385
4199,15776,314116.5132220549,2007301.4729575634,250912.68411969542,525514.0081516752,250912.68411969542,0.9715178036089969,243766.13977360452,3385.6408301889514
4200,15923,394280.29071915074,2427463.8335955706,303432.97919944633,372082.5339023171,303432.97919944633,0.909875609384205,276086.266856361,3834.5314841161253
4201,19001,388191.7993188239,1607569.171722109,200946.14646526362,422698.14605880214,200946.14646526362,0.932511599285138,187384.61241050856,2602.5640612570633
4202,11238,444749.85898882314,2358478.407682721,294809.80096034013,521369.2648974057,294809.80096034013,0.9700820224288522,285989.6879474541,3972.0789992701957
4203,15762,449373.3720716194,2204197.2083354867,275524.65104193584,444200.7676323354,275524.65104193584,0.9421278639917128,259579.45096320106,3605.270152266681
4204,6445,413463.86616108543,2464049.6628640606,308006.2078580076,440737.39209267555,308006.2078580076,0.9405789953640549,289704.169552977,4023.669021569125
4205,6025,362918.871147195,1915984.2919166985,239498.0364895873,458436.4897130664,239498.0364895873,0.9481998414601844,227092.00022945215,3154.055558742391
4206,2391,424685.5190826321,2152070.761989099,269008.8452486374,459505.0958156873,269008.8452486374,0.9486017948571286,255182.27343530097,3544.198242156958
4207,3661,412663.40078727657,2667324.419984412,333415.5524980515,394886.3375332375,333415.5524980515,0.9200737803970639,306766.90783005796,4260.651497639694
4208,2927,447534.29503339546,2116626.5705272304,264578.3213159038,480732.9358661052,264578.3213159038,0.9560051851257925,252938.24704988202,3513.031209026139
4209,4165,274591.24203208816,2316643.425394317,289580.42817428964,486664.24465261307,274591.24203208816,0.9580598507605147,263074.84436140675,3653.817282797316
4210,7185,372310.7252054146,2212793.469829612,276599.1837287015,372555.2704272972,276599.1837287015,0.9100870235852655,251729.32784576793,3496.2406645245546
4211,3397,544173.531988265,2266282.614278869,283285.3267848586,397204.73197996826,283285.3267848586,0.9211105979133735,260937.11673488648,3624.126621317868
4212,10002,340386.32354410476,2128482.573746049,266060.3217182561,501384.3908145446,266060.3217182561,0.9631590589699758,256258.40909540455,3559.1445707695075
4213,6466,507233.29410676815,2469642.7200654433,308705.3400081804,428802.1259622761,308705.3400081804,0.9352413820846301,288714.0088461563,4009.916789529949
4214,8174,400072.9436293798,2519871.2096671476,314983.90120839345,401904.744242107,314983.90120839345,0.9232125072960184,290797.0771924823,4038.848294340032
4215,8969,550334.6142914328,2131599.096122735,266449.8870153419,455666.27998194064,266449.8870153419,0.9471193150789661,252359.8344928385,3504.9977012894237
4216,11041,408198.17948009295,2537271.6744946595,317158.95931183244,519417.5718575354,317158.95931183244,0.9694059361276854,307455.7778529694,4270.2191368467975
4217,1565,343248.78758567426,2279040.316019556,284880.0395024445,408521.06653305306,284880.0395024445,0.926171416576739,263847.74974041636,3664.552079728005
4218,6353,465046.4570642946,2284920.5319317323,285615.06649146654,456458.04474311374,285615.06649146654,0.9474339595790161,270601.4133614341,3758.3529633532517
4219,19320,465174.1172390603,2335742.202205077,291967.7752756346,448417.33635631966,291967.7752756346,0.9440135708514384,275621.54211150215,3828.0769737708633
4220,16611,330537.8174776749,2160983.072836156,270122.8841045195,481564.3345535934,270122.8841045195,0.9562931900794076,258316.67455376105,3587.7315910244592
4221,8745,468559.2672902399,2462296.890714476,307787.1113393095,479856.41401685384,307787.1113393095,0.9557015490504229,294152.6190847331,4085.453042843515
4222,1399,469116.2433369828,2037441.6589559873,254680.2073694984,462708.6412677076,254680.2073694984,0.9497598607125668,241885.03827750243,3359.514420520867
4223,11305,471068.16022264335,2215120.410421894,276890.05130273674,430574.5522391746,276890.05130273674,0.9360340352126805,259178.5120311468,3599.7015559881497
4224,17536,548408.0644757671,2339883.6359691443,292485.45449614304,430958.6911021595,292485.45449614304,0.9362058273347672,273826.586909947,3803.1470404159304
4225,14707,355220.0434618049,2088515.0321356154,261064.37901695192,496941.92740408325,261064.37901695192,0.9616201445024388,251044.76587472076,3486.732859371122
4226,11425,336310.46656518296,1947734.1260889892,243466.76576112365,371712.23146911693,243466.76576112365,0.9097100051016311,221484.15272262943,3076.1687878142975
4227,11726,444530.8154257212,2415052.287753827,301881.53596922837,370039.09045593964,301881.53596922837,0.9089617536933496,274398.77034223184,3811.094032530998
4228,10681,454799.03326994623,2222929.4213134306,277866.17766417883,464700.24228690367,277866.17766417883,0.9504512971535204,264098.2689960093,3668.0315138334627
4229,13945,411108.67217855953,1965641.899352143,245705.23741901788,489984.9383504441,245705.23741901788,0.9592101728007181,235682.9632427376,3273.3744894824667
4230,3068,511458.1551927372,2211814.1761343116,276476.77201678895,447774.50806934864,276476.77201678895,0.943726089301933,260918.34283822635,3623.865872753144
4231,10643,449871.868576979,2041376.6792406691,255172.08490508364,424272.9319624068,255172.08490508364,0.9332158649512317,238130.63792610675,3307.369971195927
4232,10062,473579.0531893587,2519147.8192538205,314893.47740672756,393076.58573776,314893.47740672756,0.9192644347896459,289470.37452724157,4020.4218684339107
4233,2269,476614.74232115067,2132002.1727757687,266500.2715969711,415192.7971340181,266500.2715969711,0.9291551052070036,247620.08789337872,3439.1678874080376
4234,6142,463177.41673224146,2231157.467892435,278894.68348655436,445459.65905037144,278894.68348655436,0.9426908573491167,262911.4682860505,3651.54817063959
4235,4526,375958.1912808338,2984498.38714817,373062.2983935212,480909.6710314941,373062.2983935212,0.9560664079829799,356672.33157896844,4953.782383041228
4236,14673,406265.4948251087,2018339.7587621582,252292.46984526978,381015.6381358686,252292.46984526978,0.9138706150474674,230562.6745893413,3202.259369296407
4237,15673,500727.22710710525,2095896.5226053065,261987.0653256633,475133.438353503,261987.0653256633,0.9540654622880559,249952.81059342006,3471.566813797501
4238,7729,376804.8947748352,2121605.5950402534,265200.69938003167,459384.241998801,265200.69938003167,0.9485567387740736,251557.91052452635,3493.859868396199
4239,11100,379306.3414879217,2161284.5853121853,270160.57316402317,531960.3549088042,270160.57316402317,0.9737508836303076,263069.0968405379,3653.737456118582
4240,10805,539824.9868931717,2149824.610041137,268728.0762551421,409850.9091265572,268728.0762551421,0.9267661402644288,249048.08201166315,3459.001139050877
4241,1617,396574.5572626436,2612103.8276362442,326512.97845453053,401246.8674104605,326512.97845453053,0.9229182958327417,301344.80164252804,4185.344467257334
4242,14329,465172.8017240249,2386826.6177270818,298353.3272158852,480369.0949859903,298353.3272158852,0.9558791469477466,285189.72390814224,3960.9683876130866
4243,6136,454861.0085746354,2139346.563712439,267418.3204640549,516058.3616613861,267418.3204640549,0.9682422715810786,258925.72206851334,3596.1905842849073
4244,4856,339788.0468942006,2039657.8754303933,254957.23442879916,480928.89169367286,254957.23442879916,0.9560730662156697,243757.7448742093,3385.5242343640184
4245,629,468771.1391167652,2579421.65318156,322427.706647695,441543.94627283706,322427.706647695,0.9409396973589305,303385.02871321613,4213.680954350224
4246,6049,505384.1857579652,2421859.3875559443,302732.42344449303,461181.6758677332,302732.42344449303,0.949216471426415,287358.602768349,3991.091705115958
4247,15551,366763.10361898027,1996491.0759597025,249561.3844949628,414605.0952120254,249561.3844949628,0.928892276917387,231815.64267418146,3219.661703808076
4248,4097,357062.2359220086,2470226.5729980413,308778.32162475516,513579.7987998431,308778.32162475516,0.9673836722198894,298707.10667524976,4148.7098149340245
4249,19811,528040.3173081912,2365325.5304957516,295665.69131196896,439062.0217313555,295665.69131196896,0.9398297469609749,277875.4118507695,3859.380720149576
4250,7573,587274.8469944611,2070456.773347299,258807.09666841239,398117.6343887572,258807.09666841239,0.9215188602819485,238495.62075475545,3312.439177149381
4251,927,368038.91138883785,1691091.9307659247,211386.4913457406,489965.5888545486,211386.4913457406,0.9592034699387197,202762.65599700552,2816.14799995841
4252,11889,394195.89658753475,2349327.223797826,293665.90297472826,452742.9520480647,293665.90297472826,0.9459152842170773,277783.0660772047,3858.0981399611765
4253,11730,383248.71960708505,2325797.248792331,290724.6560990414,453232.92775233765,290724.6560990414,0.9461218684110166,275060.9548215753,3820.291039188546
4254,5609,402974.59264581423,2750412.2126596062,343801.5265824508,514384.9972378657,343801.5265824508,0.9676626011408554,332683.87948897126,4620.609437346823
4255,3151,418127.25070061814,2592573.216947975,324071.6521184969,384920.0495900607,324071.6521184969,0.9156167209322079,296725.4234598213,4121.186436941963
4256,3650,565209.6599698247,2255895.7904438656,281986.9738054832,402678.1310769148,281986.9738054832,0.9235583764031251,260431.43169462262,3617.10321798087
4257,2836,391119.218520644,1786333.6131409863,223291.7016426233,485731.0383955305,223291.7016426233,0.9577365786302731,213854.63036773776,2970.2031995519133
4258,6821,457728.6993884349,2567873.003699726,320984.12546246574,459208.87478590803,320984.12546246574,0.9484911777179295,304450.61118865374,4228.480710953524
4259,1455,454004.5075448917,2192279.217887774,274034.90223597176,473189.34368565783,274034.90223597176,0.9533920081401697,261262.68574324818,3628.648413100669
4260,9354,320016.75322424807,2142877.0851441827,267859.63564302283,439014.3211678702,267859.63564302283,0.9398084146204713,251736.73951448637,3496.343604367866
4261,18083,443285.57538998395,2138064.617610503,267258.0772013129,486338.13042892265,267258.0772013129,0.9579468814796142,256019.04160523563,3555.8200222949395
4262,19329,410635.4754284956,2168140.779076578,271017.59738457226,471046.9225358915,271017.59738457226,0.9526498516836486,258184.87395207156,3585.901027112105
4263,11854,426352.5754250263,2243629.621026543,280453.7026283179,438223.95541492954,280453.7026283179,0.9394549523103386,263473.61982794426,3659.3558309436703
4264,3584,418793.1745360536,2207227.431301062,275903.42891263275,480729.032719493,275903.42891263275,0.9560038330361441,263764.73558829224,3663.3991053929476
